"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 27 10:45:23 GMT 2022","Thu Oct 27 10:45:27 GMT 2022","4532","","Solution page testing","","Solution page testing","ID - 5 Open Explore Healthcare Solutions from Solutions page","ID - 5 Open Explore Healthcare Solutions from Solutions page",""
"passed","Thu Oct 27 10:48:24 GMT 2022","Thu Oct 27 10:48:32 GMT 2022","8072","","Support center page testing","","Support center page testing","ID - 19 Find the article How to Sign Up for a Telnyx account on the support center using search","ID - 19 Find the article How to Sign Up for a Telnyx account on the support center using search",""
"passed","Thu Oct 27 10:46:41 GMT 2022","Thu Oct 27 10:46:47 GMT 2022","6276","","Network page testing","","Network page testing","ID - 9 Open SMS API from Network Page","ID - 9 Open SMS API from Network Page",""
"passed","Thu Oct 27 10:47:50 GMT 2022","Thu Oct 27 10:48:00 GMT 2022","10108","","Solution page testing","","Solution page testing","ID - 4 Open the Talk to an expert from Customer Engagement Platforms page","ID - 4 Open the Talk to an expert from Customer Engagement Platforms page",""
"passed","Thu Oct 27 10:43:23 GMT 2022","Thu Oct 27 10:43:30 GMT 2022","6747","","Network page testing","","Network page testing","ID - 8 See price for Elastic SIP Trunking from Network Page","ID - 8 See price for Elastic SIP Trunking from Network Page",""
"skipped","Thu Oct 27 10:47:46 GMT 2022","Thu Oct 27 10:47:46 GMT 2022","0","","Sign up page testing","","Sign up page testing","ID - 14 Sign up with valid credentials","ID - 14 Sign up with valid credentials",""
"passed","Thu Oct 27 10:46:32 GMT 2022","Thu Oct 27 10:46:41 GMT 2022","8716","","Network page testing","","Network page testing","ID - 8 See price for Elastic SIP Trunking from Network Page","ID - 8 See price for Elastic SIP Trunking from Network Page",""
"passed","Thu Oct 27 10:45:34 GMT 2022","Thu Oct 27 10:45:39 GMT 2022","5502","","Support center page testing","","Support center page testing","ID - 18 Open the article How to Sign Up for a Telnyx account on the support center page","ID - 18 Open the article How to Sign Up for a Telnyx account on the support center page",""
"passed","Thu Oct 27 10:46:14 GMT 2022","Thu Oct 27 10:46:20 GMT 2022","6101","","Main page testing","","Main page testing","ID 1 - Open Voice Api from main page","ID 1 - Open Voice Api from main page",""
"passed","Thu Oct 27 10:48:32 GMT 2022","Thu Oct 27 10:48:36 GMT 2022","4135","","Support center page testing","","Support center page testing","ID - 20 Find non-existent article on the support page using search","ID - 20 Find non-existent article on the support page using search",""
"passed","Thu Oct 27 10:47:22 GMT 2022","Thu Oct 27 10:47:30 GMT 2022","7971","","Sign up page testing","","Sign up page testing","ID - 10 Sign up with an email that does not contain @","ID - 10 Sign up with an email that does not contain @",""
"passed","Thu Oct 27 10:45:59 GMT 2022","Thu Oct 27 10:46:06 GMT 2022","6618","","Header testing","","Header testing","ID -2 Check that Product, Solution, Resources,Company,Pricing links in the header menu open dropdown menu when hover those","ID -2 Check that Product, Solution, Resources,Company,Pricing links in the header menu open dropdown menu when hover those",""
"passed","Thu Oct 27 10:45:27 GMT 2022","Thu Oct 27 10:45:32 GMT 2022","5265","","Solution page testing","","Solution page testing","ID - 6 Open the Contact Center Solutions from Solutions page","ID - 6 Open the Contact Center Solutions from Solutions page",""
"passed","Thu Oct 27 10:43:17 GMT 2022","Thu Oct 27 10:43:23 GMT 2022","6334","","Network page testing","","Network page testing","ID - 7 Open the virtual cross connects page from Network link in Header menu","ID - 7 Open the virtual cross connects page from Network link in Header menu",""
"passed","Thu Oct 27 10:44:45 GMT 2022","Thu Oct 27 10:44:50 GMT 2022","5537","","Sign up page testing","","Sign up page testing","ID - 11 Sign up with a password that does not contain symbol","ID - 11 Sign up with a password that does not contain symbol",""
"passed","Thu Oct 27 10:43:06 GMT 2022","Thu Oct 27 10:43:09 GMT 2022","3039","","Header testing","","Header testing","ID -3 Check that all item from Products dropdown menu on header to be able click","ID -3 Check that all item from Products dropdown menu on header to be able click",""
"passed","Thu Oct 27 10:44:56 GMT 2022","Thu Oct 27 10:45:14 GMT 2022","18361","","Sign up page testing","","Sign up page testing","ID - 13 Sign up with empty fields","ID - 13 Sign up with empty fields",""
"passed","Thu Oct 27 10:44:17 GMT 2022","Thu Oct 27 10:44:36 GMT 2022","18821","","Sign in testing","","Sign in testing","ID - 17 Sign in with valid email that doesn't contain @","ID - 17 Sign in with valid email that doesn't contain @",""
"passed","Thu Oct 27 10:43:30 GMT 2022","Thu Oct 27 10:43:35 GMT 2022","5110","","Network page testing","","Network page testing","ID - 9 Open SMS API from Network Page","ID - 9 Open SMS API from Network Page",""
"passed","Thu Oct 27 10:45:44 GMT 2022","Thu Oct 27 10:45:47 GMT 2022","3141","","Support center page testing","","Support center page testing","ID - 20 Find non-existent article on the support page using search","ID - 20 Find non-existent article on the support page using search",""
"passed","Thu Oct 27 10:47:36 GMT 2022","Thu Oct 27 10:47:41 GMT 2022","5304","","Sign up page testing","","Sign up page testing","ID - 12 Sign up without agreeing Terms and Conditions and Privacy Policy","ID - 12 Sign up without agreeing Terms and Conditions and Privacy Policy",""
"passed","Thu Oct 27 10:46:51 GMT 2022","Thu Oct 27 10:47:01 GMT 2022","9843","","Sign in testing","","Sign in testing","ID - 15 Sign in with valid email and invalid password","ID - 15 Sign in with valid email and invalid password",""
"passed","Thu Oct 27 10:45:39 GMT 2022","Thu Oct 27 10:45:44 GMT 2022","4260","","Support center page testing","","Support center page testing","ID - 19 Find the article How to Sign Up for a Telnyx account on the support center using search","ID - 19 Find the article How to Sign Up for a Telnyx account on the support center using search",""
"passed","Thu Oct 27 10:47:01 GMT 2022","Thu Oct 27 10:47:10 GMT 2022","9249","","Sign in testing","","Sign in testing","ID - 16 Sign in with invalid email and invalid password","ID - 16 Sign in with invalid email and invalid password",""
"passed","Thu Oct 27 10:45:16 GMT 2022","Thu Oct 27 10:45:23 GMT 2022","6893","","Solution page testing","","Solution page testing","ID - 4 Open the Talk to an expert from Customer Engagement Platforms page","ID - 4 Open the Talk to an expert from Customer Engagement Platforms page",""
"passed","Thu Oct 27 10:48:16 GMT 2022","Thu Oct 27 10:48:24 GMT 2022","7858","","Support center page testing","","Support center page testing","ID - 18 Open the article How to Sign Up for a Telnyx account on the support center page","ID - 18 Open the article How to Sign Up for a Telnyx account on the support center page",""
"passed","Thu Oct 27 10:44:37 GMT 2022","Thu Oct 27 10:44:45 GMT 2022","7560","","Sign up page testing","","Sign up page testing","ID - 10 Sign up with an email that does not contain @","ID - 10 Sign up with an email that does not contain @",""
"passed","Thu Oct 27 10:44:50 GMT 2022","Thu Oct 27 10:44:56 GMT 2022","5254","","Sign up page testing","","Sign up page testing","ID - 12 Sign up without agreeing Terms and Conditions and Privacy Policy","ID - 12 Sign up without agreeing Terms and Conditions and Privacy Policy",""
"passed","Thu Oct 27 10:48:00 GMT 2022","Thu Oct 27 10:48:06 GMT 2022","5567","","Solution page testing","","Solution page testing","ID - 5 Open Explore Healthcare Solutions from Solutions page","ID - 5 Open Explore Healthcare Solutions from Solutions page",""
