"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 28 17:02:50 GMT 2022","Fri Oct 28 17:02:55 GMT 2022","4680","","Sign up page testing","","Sign up page testing","ID - 10 Sign up with an email that does not contain @","ID - 10 Sign up with an email that does not contain @",""
"passed","Fri Oct 28 17:04:51 GMT 2022","Fri Oct 28 17:04:58 GMT 2022","7385","","Solution page testing","","Solution page testing","ID - 4 Open the Talk to an expert from Customer Engagement Platforms page","ID - 4 Open the Talk to an expert from Customer Engagement Platforms page",""
"passed","Fri Oct 28 17:05:13 GMT 2022","Fri Oct 28 17:05:19 GMT 2022","6808","","Support center page testing","","Support center page testing","ID - 18 Open the article How to Sign Up for a Telnyx account on the support center page","ID - 18 Open the article How to Sign Up for a Telnyx account on the support center page",""
"passed","Fri Oct 28 17:03:02 GMT 2022","Fri Oct 28 17:03:05 GMT 2022","2777","","Sign up page testing","","Sign up page testing","ID - 13 Sign up with empty fields","ID - 13 Sign up with empty fields",""
"passed","Fri Oct 28 17:03:12 GMT 2022","Fri Oct 28 17:03:16 GMT 2022","4158","","Solution page testing","","Solution page testing","ID - 5 Open Explore Healthcare Solutions from Solutions page","ID - 5 Open Explore Healthcare Solutions from Solutions page",""
"passed","Fri Oct 28 17:00:09 GMT 2022","Fri Oct 28 17:00:13 GMT 2022","3770","","Sign up page testing","","Sign up page testing","ID - 11 Sign up with a password that does not contain symbol","ID - 11 Sign up with a password that does not contain symbol",""
"passed","Fri Oct 28 17:01:32 GMT 2022","Fri Oct 28 17:01:38 GMT 2022","5360","","Header testing","","Header testing","ID -2 Check that Product, Solution, Resources,Company,Pricing links in the header menu open dropdown menu when hover those","ID -2 Check that Product, Solution, Resources,Company,Pricing links in the header menu open dropdown menu when hover those",""
"passed","Fri Oct 28 17:01:00 GMT 2022","Fri Oct 28 17:01:04 GMT 2022","4682","","Solution page testing","","Solution page testing","ID - 5 Open Explore Healthcare Solutions from Solutions page","ID - 5 Open Explore Healthcare Solutions from Solutions page",""
"passed","Fri Oct 28 17:04:16 GMT 2022","Fri Oct 28 17:04:24 GMT 2022","7552","","Sign in testing","","Sign in testing","ID - 16 Sign in with invalid email and invalid password","ID - 16 Sign in with invalid email and invalid password",""
"passed","Fri Oct 28 17:05:03 GMT 2022","Fri Oct 28 17:05:09 GMT 2022","5710","","Solution page testing","","Solution page testing","ID - 6 Open the Contact Center Solutions from Solutions page","ID - 6 Open the Contact Center Solutions from Solutions page",""
"passed","Fri Oct 28 17:01:38 GMT 2022","Fri Oct 28 17:01:40 GMT 2022","2205","","Header testing","","Header testing","ID -3 Check that all item from Products dropdown menu on header to be able click","ID -3 Check that all item from Products dropdown menu on header to be able click",""
"passed","Fri Oct 28 17:01:51 GMT 2022","Fri Oct 28 17:02:26 GMT 2022","35190","","Network page testing","","Network page testing","ID - 8 See price for Elastic SIP Trunking from Network Page","ID - 8 See price for Elastic SIP Trunking from Network Page",""
"passed","Fri Oct 28 17:03:30 GMT 2022","Fri Oct 28 17:03:33 GMT 2022","2603","","Support center page testing","","Support center page testing","ID - 20 Find non-existent article on the support page using search","ID - 20 Find non-existent article on the support page using search",""
"passed","Fri Oct 28 17:05:19 GMT 2022","Fri Oct 28 17:05:25 GMT 2022","5993","","Support center page testing","","Support center page testing","ID - 19 Find the article How to Sign Up for a Telnyx account on the support center using search","ID - 19 Find the article How to Sign Up for a Telnyx account on the support center using search",""
"passed","Fri Oct 28 17:05:25 GMT 2022","Fri Oct 28 17:05:29 GMT 2022","3312","","Support center page testing","","Support center page testing","ID - 20 Find non-existent article on the support page using search","ID - 20 Find non-existent article on the support page using search",""
"passed","Fri Oct 28 16:59:33 GMT 2022","Fri Oct 28 16:59:39 GMT 2022","5800","","Network page testing","","Network page testing","ID - 9 Open SMS API from Network Page","ID - 9 Open SMS API from Network Page",""
"passed","Fri Oct 28 17:01:41 GMT 2022","Fri Oct 28 17:01:44 GMT 2022","3546","","Main page testing","","Main page testing","ID 1 - Open Voice Api from main page","ID 1 - Open Voice Api from main page",""
"passed","Fri Oct 28 16:59:56 GMT 2022","Fri Oct 28 17:00:02 GMT 2022","5752","","Sign in testing","","Sign in testing","ID - 17 Sign in with valid email that doesn't contain @","ID - 17 Sign in with valid email that doesn't contain @",""
"passed","Fri Oct 28 17:03:57 GMT 2022","Fri Oct 28 17:04:01 GMT 2022","4633","","Network page testing","","Network page testing","ID - 8 See price for Elastic SIP Trunking from Network Page","ID - 8 See price for Elastic SIP Trunking from Network Page",""
"passed","Fri Oct 28 17:02:59 GMT 2022","Fri Oct 28 17:03:02 GMT 2022","3424","","Sign up page testing","","Sign up page testing","ID - 12 Sign up without agreeing Terms and Conditions and Privacy Policy","ID - 12 Sign up without agreeing Terms and Conditions and Privacy Policy",""
"passed","Fri Oct 28 17:04:45 GMT 2022","Fri Oct 28 17:04:48 GMT 2022","2847","","Sign up page testing","","Sign up page testing","ID - 13 Sign up with empty fields","ID - 13 Sign up with empty fields",""
"passed","Fri Oct 28 17:04:01 GMT 2022","Fri Oct 28 17:04:05 GMT 2022","3745","","Network page testing","","Network page testing","ID - 9 Open SMS API from Network Page","ID - 9 Open SMS API from Network Page",""
"passed","Fri Oct 28 17:01:12 GMT 2022","Fri Oct 28 17:01:18 GMT 2022","5381","","Support center page testing","","Support center page testing","ID - 18 Open the article How to Sign Up for a Telnyx account on the support center page","ID - 18 Open the article How to Sign Up for a Telnyx account on the support center page",""
"passed","Fri Oct 28 16:58:44 GMT 2022","Fri Oct 28 16:58:47 GMT 2022","2594","","Header testing","","Header testing","ID -3 Check that all item from Products dropdown menu on header to be able click","ID -3 Check that all item from Products dropdown menu on header to be able click",""
"passed","Fri Oct 28 17:04:58 GMT 2022","Fri Oct 28 17:05:03 GMT 2022","5280","","Solution page testing","","Solution page testing","ID - 5 Open Explore Healthcare Solutions from Solutions page","ID - 5 Open Explore Healthcare Solutions from Solutions page",""
"passed","Fri Oct 28 16:59:22 GMT 2022","Fri Oct 28 16:59:28 GMT 2022","5637","","Network page testing","","Network page testing","ID - 7 Open the virtual cross connects page from Network link in Header menu","ID - 7 Open the virtual cross connects page from Network link in Header menu",""
"passed","Fri Oct 28 17:04:24 GMT 2022","Fri Oct 28 17:04:29 GMT 2022","4996","","Sign in testing","","Sign in testing","ID - 17 Sign in with valid email that doesn't contain @","ID - 17 Sign in with valid email that doesn't contain @",""
"passed","Fri Oct 28 17:02:41 GMT 2022","Fri Oct 28 17:02:45 GMT 2022","4634","","Sign in testing","","Sign in testing","ID - 16 Sign in with invalid email and invalid password","ID - 16 Sign in with invalid email and invalid password",""
"passed","Fri Oct 28 17:00:13 GMT 2022","Fri Oct 28 17:00:16 GMT 2022","3122","","Sign up page testing","","Sign up page testing","ID - 12 Sign up without agreeing Terms and Conditions and Privacy Policy","ID - 12 Sign up without agreeing Terms and Conditions and Privacy Policy",""
"passed","Fri Oct 28 17:00:03 GMT 2022","Fri Oct 28 17:00:09 GMT 2022","5439","","Sign up page testing","","Sign up page testing","ID - 10 Sign up with an email that does not contain @","ID - 10 Sign up with an email that does not contain @",""
"passed","Fri Oct 28 16:59:50 GMT 2022","Fri Oct 28 16:59:56 GMT 2022","6482","","Sign in testing","","Sign in testing","ID - 16 Sign in with invalid email and invalid password","ID - 16 Sign in with invalid email and invalid password",""
"passed","Fri Oct 28 17:02:55 GMT 2022","Fri Oct 28 17:02:59 GMT 2022","3767","","Sign up page testing","","Sign up page testing","ID - 11 Sign up with a password that does not contain symbol","ID - 11 Sign up with a password that does not contain symbol",""
"passed","Fri Oct 28 17:03:16 GMT 2022","Fri Oct 28 17:03:20 GMT 2022","4518","","Solution page testing","","Solution page testing","ID - 6 Open the Contact Center Solutions from Solutions page","ID - 6 Open the Contact Center Solutions from Solutions page",""
"passed","Fri Oct 28 17:01:46 GMT 2022","Fri Oct 28 17:01:51 GMT 2022","5053","","Network page testing","","Network page testing","ID - 7 Open the virtual cross connects page from Network link in Header menu","ID - 7 Open the virtual cross connects page from Network link in Header menu",""
"passed","Fri Oct 28 17:02:26 GMT 2022","Fri Oct 28 17:02:30 GMT 2022","4512","","Network page testing","","Network page testing","ID - 9 Open SMS API from Network Page","ID - 9 Open SMS API from Network Page",""
"passed","Fri Oct 28 16:59:28 GMT 2022","Fri Oct 28 16:59:33 GMT 2022","5628","","Network page testing","","Network page testing","ID - 8 See price for Elastic SIP Trunking from Network Page","ID - 8 See price for Elastic SIP Trunking from Network Page",""
"passed","Fri Oct 28 17:01:18 GMT 2022","Fri Oct 28 17:01:24 GMT 2022","6697","","Support center page testing","","Support center page testing","ID - 19 Find the article How to Sign Up for a Telnyx account on the support center using search","ID - 19 Find the article How to Sign Up for a Telnyx account on the support center using search",""
"skipped","Fri Oct 28 17:04:48 GMT 2022","Fri Oct 28 17:04:48 GMT 2022","0","","Sign up page testing","","Sign up page testing","ID - 14 Sign up with valid credentials","ID - 14 Sign up with valid credentials",""
"passed","Fri Oct 28 17:03:06 GMT 2022","Fri Oct 28 17:03:12 GMT 2022","5591","","Solution page testing","","Solution page testing","ID - 4 Open the Talk to an expert from Customer Engagement Platforms page","ID - 4 Open the Talk to an expert from Customer Engagement Platforms page",""
"passed","Fri Oct 28 17:04:31 GMT 2022","Fri Oct 28 17:04:38 GMT 2022","6162","","Sign up page testing","","Sign up page testing","ID - 10 Sign up with an email that does not contain @","ID - 10 Sign up with an email that does not contain @",""
"passed","Fri Oct 28 17:03:26 GMT 2022","Fri Oct 28 17:03:30 GMT 2022","3861","","Support center page testing","","Support center page testing","ID - 19 Find the article How to Sign Up for a Telnyx account on the support center using search","ID - 19 Find the article How to Sign Up for a Telnyx account on the support center using search",""
"passed","Fri Oct 28 16:58:40 GMT 2022","Fri Oct 28 16:58:44 GMT 2022","3654","","Header testing","","Header testing","ID -2 Check that Product, Solution, Resources,Company,Pricing links in the header menu open dropdown menu when hover those","ID -2 Check that Product, Solution, Resources,Company,Pricing links in the header menu open dropdown menu when hover those",""
"passed","Fri Oct 28 17:04:42 GMT 2022","Fri Oct 28 17:04:45 GMT 2022","3262","","Sign up page testing","","Sign up page testing","ID - 12 Sign up without agreeing Terms and Conditions and Privacy Policy","ID - 12 Sign up without agreeing Terms and Conditions and Privacy Policy",""
"passed","Fri Oct 28 16:59:41 GMT 2022","Fri Oct 28 16:59:50 GMT 2022","9365","","Sign in testing","","Sign in testing","ID - 15 Sign in with valid email and invalid password","ID - 15 Sign in with valid email and invalid password",""
"passed","Fri Oct 28 17:02:45 GMT 2022","Fri Oct 28 17:02:49 GMT 2022","3899","","Sign in testing","","Sign in testing","ID - 17 Sign in with valid email that doesn't contain @","ID - 17 Sign in with valid email that doesn't contain @",""
"passed","Fri Oct 28 17:01:24 GMT 2022","Fri Oct 28 17:01:28 GMT 2022","3102","","Support center page testing","","Support center page testing","ID - 20 Find non-existent article on the support page using search","ID - 20 Find non-existent article on the support page using search",""
"passed","Fri Oct 28 17:03:22 GMT 2022","Fri Oct 28 17:03:26 GMT 2022","4543","","Support center page testing","","Support center page testing","ID - 18 Open the article How to Sign Up for a Telnyx account on the support center page","ID - 18 Open the article How to Sign Up for a Telnyx account on the support center page",""
"passed","Fri Oct 28 17:00:20 GMT 2022","Fri Oct 28 17:01:00 GMT 2022","39899","","Solution page testing","","Solution page testing","ID - 4 Open the Talk to an expert from Customer Engagement Platforms page","ID - 4 Open the Talk to an expert from Customer Engagement Platforms page",""
