"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Thu Oct 27 10:31:48 GMT 2022","Thu Oct 27 10:31:48 GMT 2022","0","","Sign up page testing","","Sign up page testing","ID - 14 Sign up with valid credentials","ID - 14 Sign up with valid credentials",""
"passed","Thu Oct 27 10:28:54 GMT 2022","Thu Oct 27 10:28:59 GMT 2022","5520","","Solution page testing","","Solution page testing","ID - 5 Open Explore Healthcare Solutions from Solutions page","ID - 5 Open Explore Healthcare Solutions from Solutions page",""
"passed","Thu Oct 27 10:28:59 GMT 2022","Thu Oct 27 10:29:05 GMT 2022","6156","","Solution page testing","","Solution page testing","ID - 6 Open the Contact Center Solutions from Solutions page","ID - 6 Open the Contact Center Solutions from Solutions page",""
"passed","Thu Oct 27 10:31:14 GMT 2022","Thu Oct 27 10:31:25 GMT 2022","11281","","Sign up page testing","","Sign up page testing","ID - 10 Sign up with an email that does not contain @","ID - 10 Sign up with an email that does not contain @",""
"passed","Thu Oct 27 10:29:07 GMT 2022","Thu Oct 27 10:29:14 GMT 2022","7093","","Support center page testing","","Support center page testing","ID - 18 Open the article How to Sign Up for a Telnyx account on the support center page","ID - 18 Open the article How to Sign Up for a Telnyx account on the support center page",""
"passed","Thu Oct 27 10:29:54 GMT 2022","Thu Oct 27 10:30:00 GMT 2022","6445","","Main page testing","","Main page testing","ID 1 - Open Voice Api from main page","ID 1 - Open Voice Api from main page",""
"passed","Thu Oct 27 10:28:33 GMT 2022","Thu Oct 27 10:28:39 GMT 2022","5818","","Sign up page testing","","Sign up page testing","ID - 12 Sign up without agreeing Terms and Conditions and Privacy Policy","ID - 12 Sign up without agreeing Terms and Conditions and Privacy Policy",""
"passed","Thu Oct 27 10:27:07 GMT 2022","Thu Oct 27 10:27:11 GMT 2022","4524","","Header testing","","Header testing","ID -3 Check that all item from Products dropdown menu on header to be able click","ID -3 Check that all item from Products dropdown menu on header to be able click",""
"passed","Thu Oct 27 10:29:20 GMT 2022","Thu Oct 27 10:29:24 GMT 2022","4211","","Support center page testing","","Support center page testing","ID - 20 Find non-existent article on the support page using search","ID - 20 Find non-existent article on the support page using search",""
"passed","Thu Oct 27 10:29:45 GMT 2022","Thu Oct 27 10:29:49 GMT 2022","3835","","Header testing","","Header testing","ID -3 Check that all item from Products dropdown menu on header to be able click","ID -3 Check that all item from Products dropdown menu on header to be able click",""
"passed","Thu Oct 27 10:31:53 GMT 2022","Thu Oct 27 10:32:02 GMT 2022","9649","","Solution page testing","","Solution page testing","ID - 4 Open the Talk to an expert from Customer Engagement Platforms page","ID - 4 Open the Talk to an expert from Customer Engagement Platforms page",""
"passed","Thu Oct 27 10:28:46 GMT 2022","Thu Oct 27 10:28:54 GMT 2022","8234","","Solution page testing","","Solution page testing","ID - 4 Open the Talk to an expert from Customer Engagement Platforms page","ID - 4 Open the Talk to an expert from Customer Engagement Platforms page",""
"passed","Thu Oct 27 10:30:05 GMT 2022","Thu Oct 27 10:30:13 GMT 2022","8109","","Network page testing","","Network page testing","ID - 7 Open the virtual cross connects page from Network link in Header menu","ID - 7 Open the virtual cross connects page from Network link in Header menu",""
"passed","Thu Oct 27 10:27:20 GMT 2022","Thu Oct 27 10:27:28 GMT 2022","7797","","Network page testing","","Network page testing","ID - 7 Open the virtual cross connects page from Network link in Header menu","ID - 7 Open the virtual cross connects page from Network link in Header menu",""
"passed","Thu Oct 27 10:27:28 GMT 2022","Thu Oct 27 10:27:40 GMT 2022","11707","","Network page testing","","Network page testing","ID - 8 See price for Elastic SIP Trunking from Network Page","ID - 8 See price for Elastic SIP Trunking from Network Page",""
"passed","Thu Oct 27 10:31:34 GMT 2022","Thu Oct 27 10:31:42 GMT 2022","7956","","Sign up page testing","","Sign up page testing","ID - 12 Sign up without agreeing Terms and Conditions and Privacy Policy","ID - 12 Sign up without agreeing Terms and Conditions and Privacy Policy",""
"passed","Thu Oct 27 10:30:35 GMT 2022","Thu Oct 27 10:30:49 GMT 2022","14353","","Sign in testing","","Sign in testing","ID - 15 Sign in with valid email and invalid password","ID - 15 Sign in with valid email and invalid password",""
"passed","Thu Oct 27 10:32:30 GMT 2022","Thu Oct 27 10:32:36 GMT 2022","6245","","Support center page testing","","Support center page testing","ID - 19 Find the article How to Sign Up for a Telnyx account on the support center using search","ID - 19 Find the article How to Sign Up for a Telnyx account on the support center using search",""
"passed","Thu Oct 27 10:27:40 GMT 2022","Thu Oct 27 10:27:46 GMT 2022","5923","","Network page testing","","Network page testing","ID - 9 Open SMS API from Network Page","ID - 9 Open SMS API from Network Page",""
"passed","Thu Oct 27 10:32:36 GMT 2022","Thu Oct 27 10:32:41 GMT 2022","4518","","Support center page testing","","Support center page testing","ID - 20 Find non-existent article on the support page using search","ID - 20 Find non-existent article on the support page using search",""
"passed","Thu Oct 27 10:28:17 GMT 2022","Thu Oct 27 10:28:26 GMT 2022","9054","","Sign up page testing","","Sign up page testing","ID - 10 Sign up with an email that does not contain @","ID - 10 Sign up with an email that does not contain @",""
"passed","Thu Oct 27 10:28:26 GMT 2022","Thu Oct 27 10:28:33 GMT 2022","6372","","Sign up page testing","","Sign up page testing","ID - 11 Sign up with a password that does not contain symbol","ID - 11 Sign up with a password that does not contain symbol",""
"passed","Thu Oct 27 10:31:25 GMT 2022","Thu Oct 27 10:31:34 GMT 2022","8794","","Sign up page testing","","Sign up page testing","ID - 11 Sign up with a password that does not contain symbol","ID - 11 Sign up with a password that does not contain symbol",""
"passed","Thu Oct 27 10:28:00 GMT 2022","Thu Oct 27 10:28:09 GMT 2022","8502","","Sign in testing","","Sign in testing","ID - 16 Sign in with invalid email and invalid password","ID - 16 Sign in with invalid email and invalid password",""
"passed","Thu Oct 27 10:32:09 GMT 2022","Thu Oct 27 10:32:19 GMT 2022","9223","","Solution page testing","","Solution page testing","ID - 6 Open the Contact Center Solutions from Solutions page","ID - 6 Open the Contact Center Solutions from Solutions page",""
"passed","Thu Oct 27 10:32:23 GMT 2022","Thu Oct 27 10:32:30 GMT 2022","6792","","Support center page testing","","Support center page testing","ID - 18 Open the article How to Sign Up for a Telnyx account on the support center page","ID - 18 Open the article How to Sign Up for a Telnyx account on the support center page",""
"passed","Thu Oct 27 10:30:49 GMT 2022","Thu Oct 27 10:31:01 GMT 2022","11569","","Sign in testing","","Sign in testing","ID - 16 Sign in with invalid email and invalid password","ID - 16 Sign in with invalid email and invalid password",""
"passed","Thu Oct 27 10:31:01 GMT 2022","Thu Oct 27 10:31:10 GMT 2022","9057","","Sign in testing","","Sign in testing","ID - 17 Sign in with valid email that doesn't contain @","ID - 17 Sign in with valid email that doesn't contain @",""
"passed","Thu Oct 27 10:28:39 GMT 2022","Thu Oct 27 10:28:44 GMT 2022","5241","","Sign up page testing","","Sign up page testing","ID - 13 Sign up with empty fields","ID - 13 Sign up with empty fields",""
