"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Oct 29 15:07:38 GMT 2022","Sat Oct 29 15:07:47 GMT 2022","8399","","Sign in testing","","Sign in testing","ID - 17 Sign in with valid email that doesn't contain @","ID - 17 Sign in with valid email that doesn't contain @",""
"passed","Sat Oct 29 15:05:59 GMT 2022","Sat Oct 29 15:06:05 GMT 2022","5380","","Support center page testing","","Support center page testing","ID - 19 Find the article How to Sign Up for a Telnyx account on the support center using search","ID - 19 Find the article How to Sign Up for a Telnyx account on the support center using search",""
"passed","Sat Oct 29 15:02:08 GMT 2022","Sat Oct 29 15:02:19 GMT 2022","10729","","Sign in testing","","Sign in testing","ID - 17 Sign in with valid email that doesn't contain @","ID - 17 Sign in with valid email that doesn't contain @",""
"passed","Sat Oct 29 15:09:02 GMT 2022","Sat Oct 29 15:09:08 GMT 2022","5612","","Support center page testing","","Support center page testing","ID - 19 Find the article How to Sign Up for a Telnyx account on the support center using search","ID - 19 Find the article How to Sign Up for a Telnyx account on the support center using search",""
"passed","Sat Oct 29 15:04:12 GMT 2022","Sat Oct 29 15:04:25 GMT 2022","12827","","Network page testing","","Network page testing","ID - 8 See price for Elastic SIP Trunking from Network Page","ID - 8 See price for Elastic SIP Trunking from Network Page",""
"passed","Sat Oct 29 15:03:51 GMT 2022","Sat Oct 29 15:03:55 GMT 2022","3576","","Header testing","","Header testing","ID -3 Check that all item from Products dropdown menu on header to be able click","ID -3 Check that all item from Products dropdown menu on header to be able click",""
"passed","Sat Oct 29 15:04:25 GMT 2022","Sat Oct 29 15:04:31 GMT 2022","6258","","Network page testing","","Network page testing","ID - 9 Open SMS API from Network Page","ID - 9 Open SMS API from Network Page",""
"passed","Sat Oct 29 15:00:51 GMT 2022","Sat Oct 29 15:00:56 GMT 2022","4358","","Header testing","","Header testing","ID -3 Check that all item from Products dropdown menu on header to be able click","ID -3 Check that all item from Products dropdown menu on header to be able click",""
"passed","Sat Oct 29 15:05:52 GMT 2022","Sat Oct 29 15:05:59 GMT 2022","7175","","Support center page testing","","Support center page testing","ID - 18 Open the article How to Sign Up for a Telnyx account on the support center page","ID - 18 Open the article How to Sign Up for a Telnyx account on the support center page",""
"passed","Sat Oct 29 15:08:13 GMT 2022","Sat Oct 29 15:08:18 GMT 2022","4901","","Sign up page testing","","Sign up page testing","ID - 13 Sign up with empty fields","ID - 13 Sign up with empty fields",""
"passed","Sat Oct 29 15:04:33 GMT 2022","Sat Oct 29 15:04:45 GMT 2022","12179","","Sign in testing","","Sign in testing","ID - 15 Sign in with valid email and invalid password","ID - 15 Sign in with valid email and invalid password",""
"passed","Sat Oct 29 15:03:11 GMT 2022","Sat Oct 29 15:03:19 GMT 2022","7840","","Solution page testing","","Solution page testing","ID - 6 Open the Contact Center Solutions from Solutions page","ID - 6 Open the Contact Center Solutions from Solutions page",""
"passed","Sat Oct 29 15:06:24 GMT 2022","Sat Oct 29 15:06:28 GMT 2022","4090","","Header testing","","Header testing","ID -3 Check that all item from Products dropdown menu on header to be able click","ID -3 Check that all item from Products dropdown menu on header to be able click",""
