"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 27 12:34:47 GMT 2022","Thu Oct 27 12:34:57 GMT 2022","9625","","Solution page testing","","Solution page testing","ID - 6 Open the Contact Center Solutions from Solutions page","ID - 6 Open the Contact Center Solutions from Solutions page",""
"passed","Thu Oct 27 12:32:50 GMT 2022","Thu Oct 27 12:32:55 GMT 2022","5333","","Header testing","","Header testing","ID -2 Check that Product, Solution, Resources,Company,Pricing links in the header menu open dropdown menu when hover those","ID -2 Check that Product, Solution, Resources,Company,Pricing links in the header menu open dropdown menu when hover those",""
"passed","Thu Oct 27 12:30:43 GMT 2022","Thu Oct 27 12:31:00 GMT 2022","17195","","Sign in testing","","Sign in testing","ID - 15 Sign in with valid email and invalid password","ID - 15 Sign in with valid email and invalid password",""
"passed","Thu Oct 27 12:37:12 GMT 2022","Thu Oct 27 12:37:19 GMT 2022","7267","","Sign up page testing","","Sign up page testing","ID - 12 Sign up without agreeing Terms and Conditions and Privacy Policy","ID - 12 Sign up without agreeing Terms and Conditions and Privacy Policy",""
"passed","Thu Oct 27 12:34:35 GMT 2022","Thu Oct 27 12:34:47 GMT 2022","12322","","Solution page testing","","Solution page testing","ID - 5 Open Explore Healthcare Solutions from Solutions page","ID - 5 Open Explore Healthcare Solutions from Solutions page",""
"passed","Thu Oct 27 12:31:57 GMT 2022","Thu Oct 27 12:32:07 GMT 2022","9712","","Solution page testing","","Solution page testing","ID - 4 Open the Talk to an expert from Customer Engagement Platforms page","ID - 4 Open the Talk to an expert from Customer Engagement Platforms page",""
"passed","Thu Oct 27 12:33:07 GMT 2022","Thu Oct 27 12:33:13 GMT 2022","6731","","Network page testing","","Network page testing","ID - 7 Open the virtual cross connects page from Network link in Header menu","ID - 7 Open the virtual cross connects page from Network link in Header menu",""
"passed","Thu Oct 27 12:35:29 GMT 2022","Thu Oct 27 12:35:34 GMT 2022","4746","","Header testing","","Header testing","ID -3 Check that all item from Products dropdown menu on header to be able click","ID -3 Check that all item from Products dropdown menu on header to be able click",""
"passed","Thu Oct 27 12:32:55 GMT 2022","Thu Oct 27 12:32:58 GMT 2022","3368","","Header testing","","Header testing","ID -3 Check that all item from Products dropdown menu on header to be able click","ID -3 Check that all item from Products dropdown menu on header to be able click",""
"passed","Thu Oct 27 12:30:01 GMT 2022","Thu Oct 27 12:30:34 GMT 2022","33033","","Network page testing","","Network page testing","ID - 8 See price for Elastic SIP Trunking from Network Page","ID - 8 See price for Elastic SIP Trunking from Network Page",""
"passed","Thu Oct 27 12:37:28 GMT 2022","Thu Oct 27 12:37:37 GMT 2022","9003","","Solution page testing","","Solution page testing","ID - 4 Open the Talk to an expert from Customer Engagement Platforms page","ID - 4 Open the Talk to an expert from Customer Engagement Platforms page",""
"passed","Thu Oct 27 12:34:01 GMT 2022","Thu Oct 27 12:34:08 GMT 2022","7588","","Sign up page testing","","Sign up page testing","ID - 10 Sign up with an email that does not contain @","ID - 10 Sign up with an email that does not contain @",""
"passed","Thu Oct 27 12:35:39 GMT 2022","Thu Oct 27 12:35:43 GMT 2022","4917","","Main page testing","","Main page testing","ID 1 - Open Voice Api from main page","ID 1 - Open Voice Api from main page",""
"passed","Thu Oct 27 12:35:48 GMT 2022","Thu Oct 27 12:35:56 GMT 2022","8057","","Network page testing","","Network page testing","ID - 7 Open the virtual cross connects page from Network link in Header menu","ID - 7 Open the virtual cross connects page from Network link in Header menu",""
"passed","Thu Oct 27 12:34:58 GMT 2022","Thu Oct 27 12:35:05 GMT 2022","6449","","Support center page testing","","Support center page testing","ID - 18 Open the article How to Sign Up for a Telnyx account on the support center page","ID - 18 Open the article How to Sign Up for a Telnyx account on the support center page",""
"passed","Thu Oct 27 12:34:27 GMT 2022","Thu Oct 27 12:34:35 GMT 2022","8155","","Solution page testing","","Solution page testing","ID - 4 Open the Talk to an expert from Customer Engagement Platforms page","ID - 4 Open the Talk to an expert from Customer Engagement Platforms page",""
"passed","Thu Oct 27 12:37:04 GMT 2022","Thu Oct 27 12:37:12 GMT 2022","7668","","Sign up page testing","","Sign up page testing","ID - 11 Sign up with a password that does not contain symbol","ID - 11 Sign up with a password that does not contain symbol",""
"passed","Thu Oct 27 12:37:19 GMT 2022","Thu Oct 27 12:37:24 GMT 2022","5191","","Sign up page testing","","Sign up page testing","ID - 13 Sign up with empty fields","ID - 13 Sign up with empty fields",""
"passed","Thu Oct 27 12:33:45 GMT 2022","Thu Oct 27 12:33:52 GMT 2022","7703","","Sign in testing","","Sign in testing","ID - 16 Sign in with invalid email and invalid password","ID - 16 Sign in with invalid email and invalid password",""
"passed","Thu Oct 27 12:32:22 GMT 2022","Thu Oct 27 12:32:31 GMT 2022","8270","","Support center page testing","","Support center page testing","ID - 18 Open the article How to Sign Up for a Telnyx account on the support center page","ID - 18 Open the article How to Sign Up for a Telnyx account on the support center page",""
"passed","Thu Oct 27 12:32:31 GMT 2022","Thu Oct 27 12:32:37 GMT 2022","6274","","Support center page testing","","Support center page testing","ID - 19 Find the article How to Sign Up for a Telnyx account on the support center using search","ID - 19 Find the article How to Sign Up for a Telnyx account on the support center using search",""
"passed","Thu Oct 27 12:36:40 GMT 2022","Thu Oct 27 12:36:50 GMT 2022","9277","","Sign in testing","","Sign in testing","ID - 17 Sign in with valid email that doesn't contain @","ID - 17 Sign in with valid email that doesn't contain @",""
"passed","Thu Oct 27 12:38:00 GMT 2022","Thu Oct 27 12:38:08 GMT 2022","8375","","Support center page testing","","Support center page testing","ID - 18 Open the article How to Sign Up for a Telnyx account on the support center page","ID - 18 Open the article How to Sign Up for a Telnyx account on the support center page",""
"passed","Thu Oct 27 12:31:50 GMT 2022","Thu Oct 27 12:31:55 GMT 2022","5276","","Sign up page testing","","Sign up page testing","ID - 13 Sign up with empty fields","ID - 13 Sign up with empty fields",""
"passed","Thu Oct 27 12:36:31 GMT 2022","Thu Oct 27 12:36:40 GMT 2022","9464","","Sign in testing","","Sign in testing","ID - 16 Sign in with invalid email and invalid password","ID - 16 Sign in with invalid email and invalid password",""
"passed","Thu Oct 27 12:35:56 GMT 2022","Thu Oct 27 12:36:06 GMT 2022","9953","","Network page testing","","Network page testing","ID - 8 See price for Elastic SIP Trunking from Network Page","ID - 8 See price for Elastic SIP Trunking from Network Page",""
"passed","Thu Oct 27 12:35:10 GMT 2022","Thu Oct 27 12:35:14 GMT 2022","3762","","Support center page testing","","Support center page testing","ID - 20 Find non-existent article on the support page using search","ID - 20 Find non-existent article on the support page using search",""
"passed","Thu Oct 27 12:31:43 GMT 2022","Thu Oct 27 12:31:50 GMT 2022","6728","","Sign up page testing","","Sign up page testing","ID - 12 Sign up without agreeing Terms and Conditions and Privacy Policy","ID - 12 Sign up without agreeing Terms and Conditions and Privacy Policy",""
"passed","Thu Oct 27 12:37:37 GMT 2022","Thu Oct 27 12:37:45 GMT 2022","8098","","Solution page testing","","Solution page testing","ID - 5 Open Explore Healthcare Solutions from Solutions page","ID - 5 Open Explore Healthcare Solutions from Solutions page",""
"passed","Thu Oct 27 12:31:36 GMT 2022","Thu Oct 27 12:31:43 GMT 2022","7018","","Sign up page testing","","Sign up page testing","ID - 11 Sign up with a password that does not contain symbol","ID - 11 Sign up with a password that does not contain symbol",""
"passed","Thu Oct 27 12:31:18 GMT 2022","Thu Oct 27 12:31:26 GMT 2022","8051","","Sign in testing","","Sign in testing","ID - 17 Sign in with valid email that doesn't contain @","ID - 17 Sign in with valid email that doesn't contain @",""
"passed","Thu Oct 27 12:31:00 GMT 2022","Thu Oct 27 12:31:18 GMT 2022","17682","","Sign in testing","","Sign in testing","ID - 16 Sign in with invalid email and invalid password","ID - 16 Sign in with invalid email and invalid password",""
"passed","Thu Oct 27 12:36:06 GMT 2022","Thu Oct 27 12:36:13 GMT 2022","6975","","Network page testing","","Network page testing","ID - 9 Open SMS API from Network Page","ID - 9 Open SMS API from Network Page",""
"passed","Thu Oct 27 12:34:14 GMT 2022","Thu Oct 27 12:34:20 GMT 2022","5861","","Sign up page testing","","Sign up page testing","ID - 12 Sign up without agreeing Terms and Conditions and Privacy Policy","ID - 12 Sign up without agreeing Terms and Conditions and Privacy Policy",""
"passed","Thu Oct 27 12:33:13 GMT 2022","Thu Oct 27 12:33:21 GMT 2022","8141","","Network page testing","","Network page testing","ID - 8 See price for Elastic SIP Trunking from Network Page","ID - 8 See price for Elastic SIP Trunking from Network Page",""
"passed","Thu Oct 27 12:34:08 GMT 2022","Thu Oct 27 12:34:14 GMT 2022","5872","","Sign up page testing","","Sign up page testing","ID - 11 Sign up with a password that does not contain symbol","ID - 11 Sign up with a password that does not contain symbol",""
"passed","Thu Oct 27 12:33:52 GMT 2022","Thu Oct 27 12:33:59 GMT 2022","6895","","Sign in testing","","Sign in testing","ID - 17 Sign in with valid email that doesn't contain @","ID - 17 Sign in with valid email that doesn't contain @",""
"passed","Thu Oct 27 12:38:08 GMT 2022","Thu Oct 27 12:38:14 GMT 2022","5570","","Support center page testing","","Support center page testing","ID - 19 Find the article How to Sign Up for a Telnyx account on the support center using search","ID - 19 Find the article How to Sign Up for a Telnyx account on the support center using search",""
"passed","Thu Oct 27 12:38:14 GMT 2022","Thu Oct 27 12:38:18 GMT 2022","4144","","Support center page testing","","Support center page testing","ID - 20 Find non-existent article on the support page using search","ID - 20 Find non-existent article on the support page using search",""
"passed","Thu Oct 27 12:30:34 GMT 2022","Thu Oct 27 12:30:41 GMT 2022","6729","","Network page testing","","Network page testing","ID - 9 Open SMS API from Network Page","ID - 9 Open SMS API from Network Page",""
"passed","Thu Oct 27 12:32:14 GMT 2022","Thu Oct 27 12:32:21 GMT 2022","6923","","Solution page testing","","Solution page testing","ID - 6 Open the Contact Center Solutions from Solutions page","ID - 6 Open the Contact Center Solutions from Solutions page",""
"passed","Thu Oct 27 12:29:53 GMT 2022","Thu Oct 27 12:30:01 GMT 2022","8277","","Network page testing","","Network page testing","ID - 7 Open the virtual cross connects page from Network link in Header menu","ID - 7 Open the virtual cross connects page from Network link in Header menu",""
"passed","Thu Oct 27 12:35:23 GMT 2022","Thu Oct 27 12:35:29 GMT 2022","6229","","Header testing","","Header testing","ID -2 Check that Product, Solution, Resources,Company,Pricing links in the header menu open dropdown menu when hover those","ID -2 Check that Product, Solution, Resources,Company,Pricing links in the header menu open dropdown menu when hover those",""
