"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 27 11:03:27 GMT 2022","Thu Oct 27 11:03:34 GMT 2022","7265","","Sign up page testing","","Sign up page testing","ID - 11 Sign up with a password that does not contain symbol","ID - 11 Sign up with a password that does not contain symbol",""
"passed","Thu Oct 27 10:56:05 GMT 2022","Thu Oct 27 10:56:11 GMT 2022","6843","","Header testing","","Header testing","ID -2 Check that Product, Solution, Resources,Company,Pricing links in the header menu open dropdown menu when hover those","ID -2 Check that Product, Solution, Resources,Company,Pricing links in the header menu open dropdown menu when hover those",""
"passed","Thu Oct 27 10:57:29 GMT 2022","Thu Oct 27 10:57:40 GMT 2022","10443","","Sign in testing","","Sign in testing","ID - 17 Sign in with valid email that doesn't contain @","ID - 17 Sign in with valid email that doesn't contain @",""
"passed","Thu Oct 27 11:03:51 GMT 2022","Thu Oct 27 11:04:01 GMT 2022","9676","","Solution page testing","","Solution page testing","ID - 4 Open the Talk to an expert from Customer Engagement Platforms page","ID - 4 Open the Talk to an expert from Customer Engagement Platforms page",""
"passed","Thu Oct 27 10:58:13 GMT 2022","Thu Oct 27 10:58:24 GMT 2022","11174","","Solution page testing","","Solution page testing","ID - 4 Open the Talk to an expert from Customer Engagement Platforms page","ID - 4 Open the Talk to an expert from Customer Engagement Platforms page",""
"passed","Thu Oct 27 11:03:41 GMT 2022","Thu Oct 27 11:03:46 GMT 2022","5239","","Sign up page testing","","Sign up page testing","ID - 13 Sign up with empty fields","ID - 13 Sign up with empty fields",""
"passed","Thu Oct 27 11:02:50 GMT 2022","Thu Oct 27 11:03:02 GMT 2022","11733","","Sign in testing","","Sign in testing","ID - 16 Sign in with invalid email and invalid password","ID - 16 Sign in with invalid email and invalid password",""
"passed","Thu Oct 27 10:58:42 GMT 2022","Thu Oct 27 10:58:50 GMT 2022","7819","","Support center page testing","","Support center page testing","ID - 18 Open the article How to Sign Up for a Telnyx account on the support center page","ID - 18 Open the article How to Sign Up for a Telnyx account on the support center page",""
"passed","Thu Oct 27 11:00:16 GMT 2022","Thu Oct 27 11:00:23 GMT 2022","7098","","Sign in testing","","Sign in testing","ID - 17 Sign in with valid email that doesn't contain @","ID - 17 Sign in with valid email that doesn't contain @",""
"passed","Thu Oct 27 10:57:42 GMT 2022","Thu Oct 27 10:57:52 GMT 2022","9999","","Sign up page testing","","Sign up page testing","ID - 10 Sign up with an email that does not contain @","ID - 10 Sign up with an email that does not contain @",""
"passed","Thu Oct 27 11:04:10 GMT 2022","Thu Oct 27 11:04:17 GMT 2022","7761","","Solution page testing","","Solution page testing","ID - 6 Open the Contact Center Solutions from Solutions page","ID - 6 Open the Contact Center Solutions from Solutions page",""
"passed","Thu Oct 27 10:59:36 GMT 2022","Thu Oct 27 10:59:49 GMT 2022","12532","","Network page testing","","Network page testing","ID - 8 See price for Elastic SIP Trunking from Network Page","ID - 8 See price for Elastic SIP Trunking from Network Page",""
"passed","Thu Oct 27 11:00:52 GMT 2022","Thu Oct 27 11:01:00 GMT 2022","8330","","Solution page testing","","Solution page testing","ID - 4 Open the Talk to an expert from Customer Engagement Platforms page","ID - 4 Open the Talk to an expert from Customer Engagement Platforms page",""
"passed","Thu Oct 27 11:04:38 GMT 2022","Thu Oct 27 11:04:45 GMT 2022","6685","","Support center page testing","","Support center page testing","ID - 20 Find non-existent article on the support page using search","ID - 20 Find non-existent article on the support page using search",""
"passed","Thu Oct 27 11:02:37 GMT 2022","Thu Oct 27 11:02:50 GMT 2022","13850","","Sign in testing","","Sign in testing","ID - 15 Sign in with valid email and invalid password","ID - 15 Sign in with valid email and invalid password",""
"passed","Thu Oct 27 10:59:21 GMT 2022","Thu Oct 27 10:59:27 GMT 2022","5784","","Main page testing","","Main page testing","ID 1 - Open Voice Api from main page","ID 1 - Open Voice Api from main page",""
"passed","Thu Oct 27 11:00:08 GMT 2022","Thu Oct 27 11:00:16 GMT 2022","8313","","Sign in testing","","Sign in testing","ID - 16 Sign in with invalid email and invalid password","ID - 16 Sign in with invalid email and invalid password",""
"passed","Thu Oct 27 11:04:01 GMT 2022","Thu Oct 27 11:04:10 GMT 2022","8814","","Solution page testing","","Solution page testing","ID - 5 Open Explore Healthcare Solutions from Solutions page","ID - 5 Open Explore Healthcare Solutions from Solutions page",""
"passed","Thu Oct 27 11:00:45 GMT 2022","Thu Oct 27 11:00:50 GMT 2022","4964","","Sign up page testing","","Sign up page testing","ID - 13 Sign up with empty fields","ID - 13 Sign up with empty fields",""
"passed","Thu Oct 27 11:00:25 GMT 2022","Thu Oct 27 11:00:33 GMT 2022","7832","","Sign up page testing","","Sign up page testing","ID - 10 Sign up with an email that does not contain @","ID - 10 Sign up with an email that does not contain @",""
