"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 28 16:10:07 GMT 2022","Fri Oct 28 16:10:30 GMT 2022","23385","","Sign up page testing","","Sign up page testing","ID - 13 Sign up with empty fields","ID - 13 Sign up with empty fields",""
"passed","Fri Oct 28 15:59:54 GMT 2022","Fri Oct 28 16:00:12 GMT 2022","17699","","Header testing","","Header testing","ID -3 Check that all item from Products dropdown menu on header to be able click","ID -3 Check that all item from Products dropdown menu on header to be able click",""
"passed","Fri Oct 28 15:59:31 GMT 2022","Fri Oct 28 15:59:54 GMT 2022","22784","","Header testing","","Header testing","ID -2 Check that Product, Solution, Resources,Company,Pricing links in the header menu open dropdown menu when hover those","ID -2 Check that Product, Solution, Resources,Company,Pricing links in the header menu open dropdown menu when hover those",""
"passed","Fri Oct 28 16:11:07 GMT 2022","Fri Oct 28 16:11:25 GMT 2022","17679","","Solution page testing","","Solution page testing","ID - 5 Open Explore Healthcare Solutions from Solutions page","ID - 5 Open Explore Healthcare Solutions from Solutions page",""
"passed","Fri Oct 28 16:04:20 GMT 2022","Fri Oct 28 16:04:48 GMT 2022","27406","","Network page testing","","Network page testing","ID - 9 Open SMS API from Network Page","ID - 9 Open SMS API from Network Page",""
"passed","Fri Oct 28 16:07:07 GMT 2022","Fri Oct 28 16:07:40 GMT 2022","33342","","Sign up page testing","","Sign up page testing","ID - 10 Sign up with an email that does not contain @","ID - 10 Sign up with an email that does not contain @",""
"passed","Fri Oct 28 15:59:32 GMT 2022","Fri Oct 28 15:59:58 GMT 2022","26513","","Header testing","","Header testing","ID -2 Check that Product, Solution, Resources,Company,Pricing links in the header menu open dropdown menu when hover those","ID -2 Check that Product, Solution, Resources,Company,Pricing links in the header menu open dropdown menu when hover those",""
"passed","Fri Oct 28 16:10:29 GMT 2022","Fri Oct 28 16:10:54 GMT 2022","25024","","Support center page testing","","Support center page testing","ID - 18 Open the article How to Sign Up for a Telnyx account on the support center page","ID - 18 Open the article How to Sign Up for a Telnyx account on the support center page",""
"passed","Fri Oct 28 16:05:29 GMT 2022","Fri Oct 28 16:06:05 GMT 2022","36250","","Sign up page testing","","Sign up page testing","ID - 10 Sign up with an email that does not contain @","ID - 10 Sign up with an email that does not contain @",""
"failed","Fri Oct 28 16:02:07 GMT 2022","Fri Oct 28 16:05:04 GMT 2022","176362","","Network page testing","","Network page testing","ID - 9 Open SMS API from Network Page","ID - 9 Open SMS API from Network Page",""
"passed","Fri Oct 28 16:08:48 GMT 2022","Fri Oct 28 16:09:22 GMT 2022","34183","","Solution page testing","","Solution page testing","ID - 6 Open the Contact Center Solutions from Solutions page","ID - 6 Open the Contact Center Solutions from Solutions page",""
"passed","Fri Oct 28 16:05:42 GMT 2022","Fri Oct 28 16:06:55 GMT 2022","73019","","Sign in testing","","Sign in testing","ID - 16 Sign in with invalid email and invalid password","ID - 16 Sign in with invalid email and invalid password",""
"passed","Fri Oct 28 16:04:12 GMT 2022","Fri Oct 28 16:04:47 GMT 2022","35465","","Sign in testing","","Sign in testing","ID - 16 Sign in with invalid email and invalid password","ID - 16 Sign in with invalid email and invalid password",""
"passed","Fri Oct 28 16:05:55 GMT 2022","Fri Oct 28 16:06:30 GMT 2022","35347","","Sign in testing","","Sign in testing","ID - 16 Sign in with invalid email and invalid password","ID - 16 Sign in with invalid email and invalid password",""
"passed","Fri Oct 28 16:00:16 GMT 2022","Fri Oct 28 16:00:43 GMT 2022","27456","","Main page testing","","Main page testing","ID 1 - Open Voice Api from main page","ID 1 - Open Voice Api from main page",""
"passed","Fri Oct 28 16:07:40 GMT 2022","Fri Oct 28 16:08:08 GMT 2022","27564","","Sign up page testing","","Sign up page testing","ID - 11 Sign up with a password that does not contain symbol","ID - 11 Sign up with a password that does not contain symbol",""
"passed","Fri Oct 28 16:08:33 GMT 2022","Fri Oct 28 16:08:53 GMT 2022","19885","","Sign up page testing","","Sign up page testing","ID - 13 Sign up with empty fields","ID - 13 Sign up with empty fields",""
"passed","Fri Oct 28 16:06:55 GMT 2022","Fri Oct 28 16:07:34 GMT 2022","38250","","Sign in testing","","Sign in testing","ID - 17 Sign in with valid email that doesn't contain @","ID - 17 Sign in with valid email that doesn't contain @",""
"passed","Fri Oct 28 16:03:06 GMT 2022","Fri Oct 28 16:04:12 GMT 2022","65455","","Sign in testing","","Sign in testing","ID - 15 Sign in with valid email and invalid password","ID - 15 Sign in with valid email and invalid password",""
"passed","Fri Oct 28 16:11:25 GMT 2022","Fri Oct 28 16:11:33 GMT 2022","8159","","Solution page testing","","Solution page testing","ID - 6 Open the Contact Center Solutions from Solutions page","ID - 6 Open the Contact Center Solutions from Solutions page",""
"passed","Fri Oct 28 15:59:27 GMT 2022","Fri Oct 28 16:00:23 GMT 2022","56038","","Header testing","","Header testing","ID -2 Check that Product, Solution, Resources,Company,Pricing links in the header menu open dropdown menu when hover those","ID -2 Check that Product, Solution, Resources,Company,Pricing links in the header menu open dropdown menu when hover those",""
"passed","Fri Oct 28 16:08:20 GMT 2022","Fri Oct 28 16:09:21 GMT 2022","60222","","Sign up page testing","","Sign up page testing","ID - 11 Sign up with a password that does not contain symbol","ID - 11 Sign up with a password that does not contain symbol",""
"passed","Fri Oct 28 16:09:35 GMT 2022","Fri Oct 28 16:09:59 GMT 2022","24072","","Solution page testing","","Solution page testing","ID - 5 Open Explore Healthcare Solutions from Solutions page","ID - 5 Open Explore Healthcare Solutions from Solutions page",""
"passed","Fri Oct 28 16:00:47 GMT 2022","Fri Oct 28 16:01:25 GMT 2022","37771","","Network page testing","","Network page testing","ID - 7 Open the virtual cross connects page from Network link in Header menu","ID - 7 Open the virtual cross connects page from Network link in Header menu",""
"passed","Fri Oct 28 16:07:39 GMT 2022","Fri Oct 28 16:08:18 GMT 2022","39306","","Solution page testing","","Solution page testing","ID - 4 Open the Talk to an expert from Customer Engagement Platforms page","ID - 4 Open the Talk to an expert from Customer Engagement Platforms page",""
"passed","Fri Oct 28 16:08:08 GMT 2022","Fri Oct 28 16:08:33 GMT 2022","25028","","Sign up page testing","","Sign up page testing","ID - 12 Sign up without agreeing Terms and Conditions and Privacy Policy","ID - 12 Sign up without agreeing Terms and Conditions and Privacy Policy",""
"passed","Fri Oct 28 16:11:35 GMT 2022","Fri Oct 28 16:11:44 GMT 2022","9388","","Support center page testing","","Support center page testing","ID - 18 Open the article How to Sign Up for a Telnyx account on the support center page","ID - 18 Open the article How to Sign Up for a Telnyx account on the support center page",""
"passed","Fri Oct 28 16:11:52 GMT 2022","Fri Oct 28 16:11:56 GMT 2022","4605","","Support center page testing","","Support center page testing","ID - 20 Find non-existent article on the support page using search","ID - 20 Find non-existent article on the support page using search",""
"passed","Fri Oct 28 16:04:53 GMT 2022","Fri Oct 28 16:05:42 GMT 2022","49815","","Sign in testing","","Sign in testing","ID - 15 Sign in with valid email and invalid password","ID - 15 Sign in with valid email and invalid password",""
"passed","Fri Oct 28 16:07:38 GMT 2022","Fri Oct 28 16:08:20 GMT 2022","42488","","Sign up page testing","","Sign up page testing","ID - 10 Sign up with an email that does not contain @","ID - 10 Sign up with an email that does not contain @",""
"passed","Fri Oct 28 16:10:27 GMT 2022","Fri Oct 28 16:10:42 GMT 2022","14866","","Support center page testing","","Support center page testing","ID - 20 Find non-existent article on the support page using search","ID - 20 Find non-existent article on the support page using search",""
"passed","Fri Oct 28 16:10:35 GMT 2022","Fri Oct 28 16:11:07 GMT 2022","32085","","Solution page testing","","Solution page testing","ID - 4 Open the Talk to an expert from Customer Engagement Platforms page","ID - 4 Open the Talk to an expert from Customer Engagement Platforms page",""
"passed","Fri Oct 28 15:59:58 GMT 2022","Fri Oct 28 16:00:17 GMT 2022","18942","","Header testing","","Header testing","ID -3 Check that all item from Products dropdown menu on header to be able click","ID -3 Check that all item from Products dropdown menu on header to be able click",""
"passed","Fri Oct 28 16:09:21 GMT 2022","Fri Oct 28 16:10:07 GMT 2022","46360","","Sign up page testing","","Sign up page testing","ID - 12 Sign up without agreeing Terms and Conditions and Privacy Policy","ID - 12 Sign up without agreeing Terms and Conditions and Privacy Policy",""
"passed","Fri Oct 28 16:11:44 GMT 2022","Fri Oct 28 16:11:52 GMT 2022","7262","","Support center page testing","","Support center page testing","ID - 19 Find the article How to Sign Up for a Telnyx account on the support center using search","ID - 19 Find the article How to Sign Up for a Telnyx account on the support center using search",""
"passed","Fri Oct 28 16:09:59 GMT 2022","Fri Oct 28 16:10:26 GMT 2022","26340","","Solution page testing","","Solution page testing","ID - 6 Open the Contact Center Solutions from Solutions page","ID - 6 Open the Contact Center Solutions from Solutions page",""
"passed","Fri Oct 28 16:08:18 GMT 2022","Fri Oct 28 16:08:48 GMT 2022","30069","","Solution page testing","","Solution page testing","ID - 5 Open Explore Healthcare Solutions from Solutions page","ID - 5 Open Explore Healthcare Solutions from Solutions page",""
"passed","Fri Oct 28 16:10:54 GMT 2022","Fri Oct 28 16:11:05 GMT 2022","11280","","Support center page testing","","Support center page testing","ID - 19 Find the article How to Sign Up for a Telnyx account on the support center using search","ID - 19 Find the article How to Sign Up for a Telnyx account on the support center using search",""
"passed","Fri Oct 28 16:06:30 GMT 2022","Fri Oct 28 16:07:02 GMT 2022","32203","","Sign in testing","","Sign in testing","ID - 17 Sign in with valid email that doesn't contain @","ID - 17 Sign in with valid email that doesn't contain @",""
"passed","Fri Oct 28 16:11:05 GMT 2022","Fri Oct 28 16:11:14 GMT 2022","9169","","Support center page testing","","Support center page testing","ID - 20 Find non-existent article on the support page using search","ID - 20 Find non-existent article on the support page using search",""
"passed","Fri Oct 28 16:08:57 GMT 2022","Fri Oct 28 16:09:35 GMT 2022","38505","","Solution page testing","","Solution page testing","ID - 4 Open the Talk to an expert from Customer Engagement Platforms page","ID - 4 Open the Talk to an expert from Customer Engagement Platforms page",""
"passed","Fri Oct 28 16:06:36 GMT 2022","Fri Oct 28 16:07:05 GMT 2022","29611","","Sign up page testing","","Sign up page testing","ID - 12 Sign up without agreeing Terms and Conditions and Privacy Policy","ID - 12 Sign up without agreeing Terms and Conditions and Privacy Policy",""
"passed","Fri Oct 28 16:04:47 GMT 2022","Fri Oct 28 16:05:18 GMT 2022","30937","","Sign in testing","","Sign in testing","ID - 17 Sign in with valid email that doesn't contain @","ID - 17 Sign in with valid email that doesn't contain @",""
"passed","Fri Oct 28 16:01:14 GMT 2022","Fri Oct 28 16:01:49 GMT 2022","34293","","Network page testing","","Network page testing","ID - 7 Open the virtual cross connects page from Network link in Header menu","ID - 7 Open the virtual cross connects page from Network link in Header menu",""
"passed","Fri Oct 28 16:09:35 GMT 2022","Fri Oct 28 16:10:10 GMT 2022","34235","","Support center page testing","","Support center page testing","ID - 18 Open the article How to Sign Up for a Telnyx account on the support center page","ID - 18 Open the article How to Sign Up for a Telnyx account on the support center page",""
"passed","Fri Oct 28 16:10:10 GMT 2022","Fri Oct 28 16:10:27 GMT 2022","17413","","Support center page testing","","Support center page testing","ID - 19 Find the article How to Sign Up for a Telnyx account on the support center using search","ID - 19 Find the article How to Sign Up for a Telnyx account on the support center using search",""
"passed","Fri Oct 28 16:01:38 GMT 2022","Fri Oct 28 16:02:22 GMT 2022","44742","","Network page testing","","Network page testing","ID - 7 Open the virtual cross connects page from Network link in Header menu","ID - 7 Open the virtual cross connects page from Network link in Header menu",""
"skipped","Fri Oct 28 16:10:30 GMT 2022","Fri Oct 28 16:10:30 GMT 2022","0","","Sign up page testing","","Sign up page testing","ID - 14 Sign up with valid credentials","ID - 14 Sign up with valid credentials",""
